order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
7555,6/6/2023,CS199,Karnataka,Office Supplies,Fasteners,P79,2.47,3,7.41,6
7556,2/18/2021,CS145,Rajasthan,Office Supplies,Art,P320,2.15,10,21.5,6
7557,11/17/2021,CS227,Andhra Pradesh,Furniture,Chairs,P101,64.78,8,518.27,6
7558,4/6/2021,CS136,Uttar Pradesh,Furniture,Furnishings,P336,6.98,1,6.98,6
7559,3/19/2022,CS142,Telangana,Technology,Machines,P1768,343.2,1,343.2,6
7560,12/1/2021,CS170,Assam,Office Supplies,Binders,P740,20.64,2,41.28,6
7561,9/3/2023,CS118,Tamil Nadu,Office Supplies,Binders,P812,4.15,2,8.29,6
7562,9/11/2022,CS114,Kerala,Technology,Phones,P1427,124.79,9,1123.13,6
7563,6/18/2020,CS156,Sikkim,Office Supplies,Appliances,P858,12.98,5,64.9,6
7564,5/28/2020,CS140,Gujarat,Furniture,Furnishings,P512,104.01,5,520.05,6
7565,5/17/2022,CS132,Meghalaya,Office Supplies,Art,P1813,5.99,3,17.97,6
7566,1/6/2024,CS221,Punjab,Furniture,Chairs,P1156,91,2,181.99,6
7567,3/28/2021,CS177,Uttarakhand,Office Supplies,Binders,P882,0.8,2,1.59,6
7568,9/10/2020,CS138,Uttarakhand,Office Supplies,Supplies,P140,7.45,3,22.34,6
7569,8/17/2023,CS113,Gujarat,Technology,Accessories,P919,9.78,7,68.46,6
7570,8/20/2022,CS210,Maharashtra,Office Supplies,Art,P761,7.08,7,49.56,6
7571,7/29/2023,CS132,Arunachal Pradesh,Office Supplies,Art,P369,3.28,3,9.84,6
7572,3/8/2022,CS132,Meghalaya,Office Supplies,Art,P183,2.78,1,2.78,6
7573,9/25/2023,CS171,Himachal Pradesh,Furniture,Tables,P496,57.1,3,171.29,6
7574,3/30/2022,CS108,Manipur,Office Supplies,Fasteners,P365,0.91,2,1.82,6
7575,4/14/2022,CS225,Tripura,Office Supplies,Appliances,P1285,3.66,5,18.32,6
7576,1/22/2022,CS112,Chhattisgarh,Office Supplies,Storage,P205,16.27,3,48.82,6
7577,8/22/2021,CS102,Nagaland,Office Supplies,Binders,P57,1.19,1,1.19,6
7578,2/4/2022,CS171,Maharashtra,Office Supplies,Binders,P1172,14.92,2,29.84,6
7579,1/24/2023,CS215,Manipur,Office Supplies,Binders,P399,132.78,5,663.92,6
7580,4/28/2021,CS113,West Bengal,Technology,Accessories,P624,15,8,120,6
7581,1/14/2023,CS212,Chhattisgarh,Office Supplies,Fasteners,P780,3.29,1,3.29,6
7582,8/13/2022,CS159,Tripura,Furniture,Furnishings,P1388,6.28,3,18.84,6
7583,10/21/2020,CS158,Meghalaya,Office Supplies,Storage,P1277,16.71,3,50.14,6
7584,1/31/2020,CS151,Nagaland,Office Supplies,Appliances,P1814,69.48,3,208.44,6
7585,12/18/2023,CS155,Uttar Pradesh,Office Supplies,Supplies,P278,12.88,2,25.76,6
7586,3/23/2021,CS136,Haryana,Technology,Accessories,P1510,11.54,2,23.08,6
7587,5/3/2023,CS217,Maharashtra,Office Supplies,Paper,P1588,6.48,2,12.96,6
7588,3/23/2022,CS197,Tamil Nadu,Office Supplies,Binders,P1224,29.17,2,58.34,6
7589,4/17/2022,CS178,Nagaland,Technology,Phones,P1239,179.99,3,539.97,6
7590,1/9/2022,CS179,West Bengal,Office Supplies,Paper,P508,5.18,5,25.92,6
7591,2/12/2021,CS218,Haryana,Technology,Accessories,P666,16.36,6,98.16,6
7592,11/1/2022,CS158,Kerala,Office Supplies,Art,P109,10.48,3,31.44,6
7593,1/26/2024,CS218,Rajasthan,Furniture,Furnishings,P1756,8.75,4,35,6
7594,1/3/2024,CS186,Karnataka,Office Supplies,Storage,P26,95.43,5,477.15,6
7595,1/10/2020,CS214,Chhattisgarh,Technology,Phones,P1812,100.79,3,302.38,6
7596,11/7/2020,CS186,Sikkim,Furniture,Furnishings,P1751,95.46,5,477.3,6
7597,2/12/2023,CS174,Uttarakhand,Technology,Accessories,P1815,9.06,3,27.19,6
7598,6/24/2023,CS171,Arunachal Pradesh,Office Supplies,Binders,P275,2.41,5,12.06,6
7599,11/2/2021,CS193,Uttar Pradesh,Furniture,Chairs,P121,150.98,2,301.96,6
7600,12/19/2020,CS168,Haryana,Technology,Phones,P827,13.59,4,54.37,6
7601,7/30/2022,CS189,Arunachal Pradesh,Furniture,Furnishings,P1377,30.93,8,247.44,6
7602,4/19/2020,CS185,Uttarakhand,Furniture,Chairs,P1748,35.62,3,106.87,6
7603,10/11/2020,CS215,Rajasthan,Office Supplies,Binders,P57,1.19,3,3.56,6
7604,4/20/2023,CS192,Chhattisgarh,Technology,Phones,P953,39.19,5,195.96,6
7605,6/4/2020,CS171,Kerala,Office Supplies,Paper,P1703,5.18,3,15.55,6
7606,2/18/2021,CS117,West Bengal,Technology,Accessories,P712,67.99,4,271.97,6
7607,11/13/2023,CS141,Maharashtra,Furniture,Furnishings,P212,13.73,2,27.46,6
7608,1/14/2020,CS141,Andhra Pradesh,Office Supplies,Appliances,P811,41.71,3,125.13,6
7609,1/8/2021,CS221,Manipur,Office Supplies,Paper,P1480,4.62,3,13.87,6
7610,11/25/2020,CS135,Bihar,Furniture,Bookcases,P1420,28.99,4,115.96,6
7611,11/11/2023,CS224,Jharkhand,Office Supplies,Paper,P1595,5.18,5,25.92,6
7612,11/2/2022,CS220,Uttarakhand,Office Supplies,Storage,P1123,17.81,3,53.42,6
7613,8/6/2022,CS133,Sikkim,Furniture,Furnishings,P1714,16.36,4,65.42,6
7614,4/19/2020,CS234,Maharashtra,Office Supplies,Fasteners,P123,4.71,5,23.55,6
7615,5/22/2023,CS135,Karnataka,Office Supplies,Binders,P716,43.41,1,43.41,6
7616,5/7/2023,CS176,Haryana,Furniture,Furnishings,P153,2.08,3,6.24,6
7617,4/16/2020,CS235,Bihar,Office Supplies,Appliances,P1758,232.58,2,465.16,6
7618,9/10/2023,CS103,Uttarakhand,Office Supplies,Paper,P453,7.98,1,7.98,6
7619,4/9/2022,CS195,Odisha,Furniture,Bookcases,P1103,120.98,2,241.96,6
7620,4/22/2022,CS161,Arunachal Pradesh,Office Supplies,Binders,P1150,3.89,1,3.89,6
7621,4/24/2022,CS193,Tamil Nadu,Furniture,Furnishings,P534,2.67,3,8.01,6
7622,2/21/2020,CS181,Uttarakhand,Technology,Phones,P1255,156.79,1,156.79,6
7623,12/28/2021,CS211,Odisha,Technology,Accessories,P226,17.68,2,35.36,6
7624,1/26/2022,CS174,Assam,Furniture,Furnishings,P1466,13.59,1,13.59,6
7625,11/1/2022,CS165,Uttarakhand,Office Supplies,Paper,P1737,9.38,4,37.52,6
7626,4/20/2020,CS125,Sikkim,Furniture,Bookcases,P1249,204.67,1,204.67,6
7627,7/27/2021,CS208,Uttar Pradesh,Office Supplies,Art,P541,5.85,6,35.1,6
7628,3/29/2022,CS133,Telangana,Office Supplies,Appliances,P1278,3.5,5,17.48,6
7629,4/15/2022,CS176,Maharashtra,Office Supplies,Binders,P131,1.9,2,3.8,6
7630,4/11/2022,CS152,Telangana,Office Supplies,Paper,P835,4.62,6,27.74,6
7631,4/8/2020,CS101,Telangana,Technology,Phones,P1520,39.6,4,158.38,6
7632,9/6/2021,CS193,Kerala,Office Supplies,Binders,P40,10.78,5,53.9,6
7633,3/5/2020,CS108,Uttar Pradesh,Office Supplies,Storage,P1325,108.25,3,324.74,6
7634,11/23/2022,CS236,Telangana,Furniture,Chairs,P1112,320.98,6,1925.88,6
7635,4/12/2020,CS220,Telangana,Office Supplies,Appliances,P454,300.65,8,2405.2,6
7636,11/27/2023,CS193,Uttarakhand,Technology,Accessories,P974,27.99,3,83.97,6
7637,7/10/2020,CS115,Bihar,Technology,Accessories,P1617,39.89,1,39.89,6
7638,3/23/2020,CS166,Haryana,Office Supplies,Binders,P1297,8.69,2,17.38,6
7639,9/23/2021,CS236,Odisha,Technology,Phones,P1298,2.97,1,2.97,6
7640,10/8/2023,CS125,Odisha,Office Supplies,Storage,P1188,13.72,2,27.44,6
7641,9/22/2020,CS232,Manipur,Office Supplies,Paper,P1019,4.22,6,25.34,6
7642,1/20/2021,CS147,Tamil Nadu,Office Supplies,Envelopes,P1690,8.78,5,43.92,6
7643,2/7/2022,CS172,Sikkim,Office Supplies,Paper,P295,6.34,4,25.34,6
7644,1/18/2024,CS187,Nagaland,Office Supplies,Paper,P1283,5.35,2,10.69,6
7645,12/3/2022,CS113,Nagaland,Furniture,Furnishings,P1085,5.02,7,35.17,6
7646,7/8/2021,CS177,Manipur,Technology,Accessories,P1508,109.95,10,1099.5,6
7647,1/30/2023,CS204,Punjab,Technology,Accessories,P908,8.95,5,44.75,6
7648,3/9/2021,CS156,Bihar,Office Supplies,Paper,P259,5.98,2,11.96,6
7649,8/16/2023,CS208,Karnataka,Office Supplies,Binders,P1080,3.91,1,3.91,6
7650,4/27/2023,CS233,Bihar,Office Supplies,Binders,P754,1.52,3,4.55,6
7651,3/6/2020,CS142,Nagaland,Office Supplies,Appliances,P653,2.6,2,5.2,6
7652,12/18/2023,CS159,Maharashtra,Technology,Accessories,P1045,205.99,1,205.99,6
7653,9/11/2020,CS236,Andhra Pradesh,Office Supplies,Paper,P1454,5.18,3,15.55,6
7654,3/25/2023,CS123,Arunachal Pradesh,Technology,Phones,P432,100.79,5,503.96,6
7655,2/16/2023,CS106,Assam,Office Supplies,Appliances,P1278,3.5,7,24.47,6
7656,8/23/2023,CS176,Meghalaya,Furniture,Bookcases,P1409,120.79,2,241.57,6
7657,5/15/2023,CS106,Assam,Technology,Accessories,P926,55.2,2,110.4,6
7658,1/1/2022,CS132,Punjab,Furniture,Tables,P1162,192.39,2,384.77,6
7659,2/5/2023,CS168,Uttarakhand,Technology,Machines,P1816,13.11,6,78.66,6
7660,7/27/2021,CS163,Uttarakhand,Office Supplies,Paper,P1384,11.34,4,45.36,6
7661,11/21/2022,CS197,Maharashtra,Office Supplies,Storage,P836,15.14,9,136.26,6
7662,4/4/2022,CS106,Haryana,Furniture,Furnishings,P764,15.99,2,31.98,6
7663,4/2/2023,CS191,Andhra Pradesh,Technology,Phones,P241,35.99,2,71.98,6
7664,4/16/2022,CS215,Sikkim,Office Supplies,Paper,P1400,6.24,2,12.48,6
7665,9/15/2023,CS191,Madhya Pradesh,Office Supplies,Art,P1442,2.88,3,8.64,6
7666,8/29/2023,CS124,Himachal Pradesh,Office Supplies,Binders,P476,0.91,7,6.37,6
7667,6/2/2023,CS194,Maharashtra,Office Supplies,Binders,P963,15.44,7,108.08,6
7668,4/6/2023,CS116,Nagaland,Office Supplies,Binders,P741,3.18,3,9.54,6
7669,11/4/2021,CS179,Meghalaya,Furniture,Furnishings,P806,5.06,6,30.34,6
7670,7/14/2023,CS182,Maharashtra,Technology,Phones,P1255,156.79,3,470.38,6
7671,1/31/2023,CS164,West Bengal,Office Supplies,Paper,P1445,5.19,4,20.74,6
7672,11/24/2020,CS223,West Bengal,Furniture,Furnishings,P1725,4.95,1,4.95,6
7673,10/24/2022,CS219,Nagaland,Office Supplies,Storage,P236,5.28,5,26.4,6
7674,8/13/2021,CS136,Assam,Office Supplies,Appliances,P1817,0.81,2,1.62,6
7675,8/17/2023,CS190,Maharashtra,Office Supplies,Supplies,P1453,7.92,3,23.76,6
7676,5/16/2021,CS108,Rajasthan,Office Supplies,Paper,P372,28.35,3,85.06,6
7677,12/24/2020,CS213,Tamil Nadu,Technology,Phones,P1518,127.19,3,381.58,6
7678,10/13/2021,CS157,Andhra Pradesh,Office Supplies,Binders,P812,5.18,2,10.36,6
7679,6/14/2023,CS106,Himachal Pradesh,Office Supplies,Binders,P186,3.05,4,12.18,6
7680,1/13/2022,CS122,Gujarat,Furniture,Bookcases,P1484,748.84,2,1497.67,6
7681,10/20/2023,CS166,Gujarat,Technology,Phones,P1125,8.76,2,17.52,6
7682,10/30/2020,CS188,Punjab,Technology,Accessories,P633,12.79,7,89.54,6
7683,5/29/2021,CS180,Gujarat,Office Supplies,Storage,P1126,17.59,2,35.17,6
7684,2/22/2022,CS118,Kerala,Office Supplies,Binders,P1499,36.3,2,72.59,6
7685,10/2/2023,CS238,Gujarat,Furniture,Furnishings,P1114,7.99,3,23.98,6
7686,2/16/2020,CS152,Manipur,Furniture,Tables,P281,108.93,1,108.93,6
7687,3/11/2021,CS121,Manipur,Office Supplies,Paper,P1244,4.54,8,36.35,6
7688,8/9/2022,CS145,Uttarakhand,Office Supplies,Storage,P1127,144.15,5,720.76,6
7689,1/27/2024,CS199,Nagaland,Office Supplies,Paper,P372,12.28,4,49.12,6
7690,2/13/2021,CS109,Gujarat,Office Supplies,Labels,P799,14.8,2,29.6,6
7691,10/7/2022,CS182,Assam,Furniture,Bookcases,P239,102.83,5,514.17,6
7692,10/9/2022,CS166,Arunachal Pradesh,Technology,Phones,P1727,55.99,5,279.96,6
7693,9/9/2020,CS103,Karnataka,Technology,Accessories,P1038,33.13,4,132.52,6
7694,12/4/2023,CS161,Gujarat,Office Supplies,Art,P45,3.28,5,16.4,6
7695,8/29/2021,CS127,Arunachal Pradesh,Office Supplies,Paper,P65,6.67,6,40.03,6
7696,6/10/2021,CS191,Odisha,Office Supplies,Storage,P955,168.44,8,1347.52,6
7697,9/17/2022,CS175,Punjab,Office Supplies,Art,P322,1.68,5,8.4,6
7698,1/11/2021,CS132,Mizoram,Technology,Phones,P551,29.59,3,88.78,6
7699,11/14/2022,CS124,Maharashtra,Office Supplies,Labels,P913,2.89,4,11.56,6
7700,1/23/2020,CS103,Punjab,Office Supplies,Storage,P1261,15.58,1,15.58,6
7701,12/30/2023,CS202,Rajasthan,Office Supplies,Art,P238,2.1,7,14.7,6
7702,8/12/2020,CS222,Mizoram,Office Supplies,Fasteners,P123,4.71,3,14.13,6
7703,6/18/2023,CS179,Uttar Pradesh,Office Supplies,Paper,P1290,40.99,3,122.97,6
7704,4/15/2020,CS143,Himachal Pradesh,Furniture,Chairs,P355,280.79,1,280.79,6
7705,7/5/2021,CS229,Gujarat,Office Supplies,Storage,P930,17.11,4,68.45,6
7706,7/24/2020,CS222,Mizoram,Office Supplies,Art,P865,17.61,5,88.04,6
7707,12/3/2022,CS136,West Bengal,Office Supplies,Art,P263,15.87,1,15.87,6
7708,9/5/2020,CS134,Sikkim,Office Supplies,Storage,P438,71.86,3,215.59,6
7709,12/27/2023,CS137,Maharashtra,Office Supplies,Art,P514,1.88,2,3.76,6
7710,8/19/2020,CS179,Kerala,Office Supplies,Paper,P1656,18.97,2,37.94,6
7711,7/6/2022,CS224,Tripura,Office Supplies,Binders,P597,3.05,6,18.29,6
7712,4/7/2021,CS174,Uttarakhand,Technology,Machines,P1818,77.16,5,385.8,6
7713,4/16/2020,CS136,Gujarat,Office Supplies,Storage,P628,51.48,2,102.96,6
7714,4/10/2023,CS232,Manipur,Furniture,Bookcases,P1318,58.14,3,174.42,6
7715,5/31/2020,CS133,Mizoram,Office Supplies,Appliances,P809,20.48,3,61.44,6
7716,8/29/2020,CS188,Goa,Office Supplies,Binders,P344,1.14,4,4.57,6
7717,11/17/2021,CS207,Rajasthan,Office Supplies,Binders,P418,30.4,3,91.2,6
7718,10/1/2022,CS127,Kerala,Furniture,Tables,P1313,150.98,3,452.94,6
7719,11/25/2021,CS113,Uttarakhand,Office Supplies,Paper,P1692,4.76,4,19.04,6
7720,11/7/2023,CS181,Kerala,Office Supplies,Binders,P421,4.38,3,13.13,6
7721,7/4/2021,CS216,Mizoram,Office Supplies,Art,P1219,21.38,3,64.14,6
7722,10/8/2021,CS133,Punjab,Furniture,Chairs,P1076,214.56,4,858.24,6
7723,10/22/2022,CS108,Karnataka,Furniture,Furnishings,P864,8.55,2,17.09,6
7724,10/2/2021,CS183,Telangana,Technology,Accessories,P1254,31.96,2,63.92,6
7725,10/8/2023,CS156,Gujarat,Technology,Phones,P1512,23.99,3,71.98,6
7726,11/12/2022,CS221,Andhra Pradesh,Office Supplies,Paper,P709,6.48,3,19.44,6
7727,12/20/2022,CS167,Manipur,Furniture,Furnishings,P978,2.95,3,8.86,6
7728,2/9/2020,CS198,Sikkim,Office Supplies,Storage,P628,41.19,4,164.74,6
7729,4/3/2020,CS101,Madhya Pradesh,Furniture,Chairs,P797,67.19,7,470.3,6
7730,6/23/2022,CS147,Jharkhand,Technology,Phones,P1512,23.99,2,47.98,6
7731,8/12/2023,CS227,Jharkhand,Office Supplies,Art,P1819,25.98,7,181.86,6
7732,3/27/2021,CS205,Assam,Furniture,Chairs,P944,72.79,4,291.14,6
7733,9/11/2020,CS106,Goa,Technology,Phones,P1605,15.99,3,47.98,6
7734,7/18/2021,CS231,Karnataka,Office Supplies,Art,P1100,3.91,5,19.56,6
7735,1/21/2022,CS223,Kerala,Office Supplies,Art,P7,4.26,1,4.26,6
7736,9/8/2022,CS225,Uttar Pradesh,Office Supplies,Labels,P237,14.8,3,44.4,6
7737,7/16/2021,CS166,Telangana,Office Supplies,Storage,P1266,16.91,5,84.55,6
7738,10/15/2023,CS157,Uttar Pradesh,Office Supplies,Paper,P415,5.98,3,17.94,6
7739,7/13/2021,CS190,Bihar,Technology,Phones,P1122,119.96,1,119.96,6
7740,1/15/2022,CS188,Mizoram,Technology,Phones,P1203,79.99,3,239.98,6
7741,9/8/2020,CS116,Uttar Pradesh,Furniture,Furnishings,P627,7.79,4,31.17,6
7742,7/14/2022,CS207,Assam,Furniture,Tables,P594,60.48,2,120.96,6
7743,12/20/2023,CS150,Himachal Pradesh,Technology,Phones,P1022,279.99,8,2239.94,6
7744,12/13/2020,CS155,Andhra Pradesh,Office Supplies,Appliances,P395,9.58,8,76.61,6
7745,2/17/2022,CS108,Manipur,Office Supplies,Storage,P169,142.78,1,142.78,6
7746,7/15/2021,CS206,Sikkim,Office Supplies,Paper,P704,18.27,5,91.36,6
7747,4/26/2020,CS117,Himachal Pradesh,Furniture,Chairs,P1084,232.78,3,698.35,6
7748,8/15/2023,CS202,Meghalaya,Furniture,Bookcases,P684,38.87,2,77.73,6
7749,1/12/2021,CS138,Rajasthan,Office Supplies,Art,P1452,4.67,3,14.02,6
7750,12/18/2022,CS165,Nagaland,Furniture,Chairs,P1023,150.98,2,301.96,6
7751,4/12/2020,CS171,Himachal Pradesh,Office Supplies,Appliances,P1820,60.22,3,180.66,6
7752,12/10/2020,CS135,Telangana,Technology,Phones,P308,95.99,2,191.98,6
7753,3/9/2022,CS174,Chhattisgarh,Technology,Phones,P1159,65.99,1,65.99,6
7754,6/3/2022,CS234,Uttarakhand,Furniture,Chairs,P396,173.28,7,1212.96,6
7755,10/14/2020,CS125,Jharkhand,Office Supplies,Paper,P1033,9.27,2,18.54,6
7756,5/21/2021,CS116,West Bengal,Office Supplies,Supplies,P1269,8.34,2,16.68,6
7757,6/5/2021,CS160,Haryana,Office Supplies,Paper,P1783,6.48,3,19.44,6
7758,2/3/2024,CS168,Madhya Pradesh,Office Supplies,Paper,P1087,48.04,4,192.16,6
7759,11/6/2020,CS200,Tamil Nadu,Office Supplies,Binders,P506,0.85,7,5.94,6
7760,11/4/2022,CS147,Haryana,Technology,Accessories,P440,79.99,6,479.95,6
7761,4/1/2022,CS115,Odisha,Office Supplies,Art,P144,4.78,5,23.92,6
7762,2/3/2021,CS157,Mizoram,Office Supplies,Binders,P831,17.1,3,51.31,6
7763,12/18/2021,CS218,Manipur,Furniture,Furnishings,P1413,51.75,3,155.25,6
7764,3/6/2021,CS210,Goa,Office Supplies,Storage,P846,14.03,1,14.03,6
7765,8/18/2022,CS160,Haryana,Office Supplies,Paper,P1636,6.11,2,12.22,6
7766,4/26/2022,CS117,Tamil Nadu,Office Supplies,Binders,P550,0.58,4,2.3,6
7767,8/2/2020,CS174,Uttarakhand,Office Supplies,Binders,P364,2.34,4,9.36,6
7768,4/7/2022,CS190,Madhya Pradesh,Office Supplies,Storage,P1554,48.78,3,146.35,6
7769,7/11/2023,CS106,Uttar Pradesh,Technology,Machines,P1821,680.9,5,3404.5,6
7770,11/16/2020,CS220,Jharkhand,Technology,Accessories,P1822,33.78,3,101.34,6
7771,12/27/2023,CS127,Odisha,Furniture,Bookcases,P1050,101.99,9,917.92,6
7772,2/8/2021,CS130,Gujarat,Office Supplies,Paper,P1595,6.48,6,38.88,6
7773,9/30/2023,CS143,Madhya Pradesh,Office Supplies,Paper,P706,24.78,3,74.35,6
7774,4/25/2021,CS203,Madhya Pradesh,Office Supplies,Paper,P1566,48.91,2,97.82,6
7775,3/15/2023,CS169,Tripura,Technology,Accessories,P933,12.89,8,103.12,6
7776,9/2/2020,CS123,Goa,Office Supplies,Supplies,P1361,11.18,1,11.18,6
7777,7/24/2023,CS106,Haryana,Office Supplies,Storage,P1055,76.79,2,153.58,6
7778,6/1/2021,CS211,Haryana,Office Supplies,Appliances,P1574,2.26,1,2.26,6
7779,11/30/2020,CS235,Manipur,Office Supplies,Appliances,P1247,0.44,1,0.44,6
7780,9/8/2021,CS228,Meghalaya,Office Supplies,Paper,P1765,18.27,8,146.18,6
7781,3/20/2020,CS198,Tamil Nadu,Furniture,Chairs,P1435,126.69,6,760.12,6
7782,11/29/2021,CS167,Himachal Pradesh,Furniture,Furnishings,P1528,12.93,3,38.78,6
7783,10/5/2023,CS151,Himachal Pradesh,Technology,Accessories,P964,13.59,9,122.33,6
7784,1/5/2020,CS166,Manipur,Office Supplies,Binders,P1468,2.3,3,6.89,6
7785,9/12/2020,CS150,Goa,Furniture,Tables,P281,152.5,3,457.49,6
7786,4/14/2021,CS191,Andhra Pradesh,Office Supplies,Storage,P243,64.65,2,129.3,6
7787,5/20/2021,CS128,Goa,Office Supplies,Binders,P97,3.86,3,11.57,6
7788,5/21/2023,CS159,Assam,Furniture,Furnishings,P110,12.58,4,50.32,6
7789,8/13/2023,CS215,Punjab,Office Supplies,Paper,P1788,12.28,2,24.56,6
7790,1/24/2021,CS222,Odisha,Technology,Accessories,P1301,79.99,3,239.97,6
7791,9/28/2021,CS232,Andhra Pradesh,Office Supplies,Labels,P2,4.91,2,9.82,6
7792,2/10/2020,CS202,Kerala,Technology,Accessories,P1242,29.99,5,149.95,6
7793,12/22/2020,CS235,Jharkhand,Office Supplies,Binders,P584,17.1,3,51.31,6
7794,4/14/2022,CS149,Tripura,Office Supplies,Paper,P709,5.18,6,31.1,6
7795,7/14/2020,CS127,West Bengal,Office Supplies,Art,P176,2.63,2,5.25,6
7796,8/1/2021,CS103,Sikkim,Office Supplies,Storage,P1811,4.46,1,4.46,6
7797,12/14/2022,CS131,Assam,Office Supplies,Paper,P1703,6.48,5,32.4,6
7798,2/17/2021,CS154,Maharashtra,Technology,Phones,P697,125.99,4,503.96,6
7799,4/1/2021,CS179,West Bengal,Furniture,Furnishings,P290,3.58,5,17.92,6
7800,1/22/2023,CS122,Madhya Pradesh,Office Supplies,Binders,P1462,6.88,6,41.26,6
7801,5/14/2023,CS119,Tripura,Office Supplies,Binders,P276,16.48,5,82.4,6
7802,1/31/2020,CS224,Assam,Office Supplies,Binders,P254,3.12,2,6.24,6
7803,6/14/2020,CS116,Punjab,Office Supplies,Paper,P1464,55.98,8,447.84,6
7804,1/27/2022,CS200,Uttar Pradesh,Office Supplies,Envelopes,P859,12.54,3,37.61,6
7805,2/18/2021,CS193,Telangana,Office Supplies,Binders,P1468,3.44,3,10.33,6
7806,2/13/2023,CS119,Assam,Office Supplies,Binders,P472,6.23,5,31.16,6
7807,8/6/2021,CS117,Sikkim,Office Supplies,Storage,P1811,4.47,2,8.93,6
7808,6/28/2022,CS122,Andhra Pradesh,Office Supplies,Binders,P754,1.01,3,3.04,6
7809,5/5/2023,CS127,Arunachal Pradesh,Furniture,Chairs,P529,243.98,2,487.96,6
7810,12/19/2023,CS184,Sikkim,Office Supplies,Paper,P1674,7.25,3,21.74,6
7811,5/21/2021,CS126,Punjab,Office Supplies,Art,P699,11.99,8,95.92,6
7812,8/24/2021,CS217,Gujarat,Office Supplies,Art,P457,48.2,8,385.6,6
7813,6/12/2021,CS221,Assam,Office Supplies,Art,P30,3.98,9,35.82,6
7814,8/15/2020,CS141,Kerala,Furniture,Furnishings,P1630,92.23,3,276.69,6
7815,10/23/2021,CS213,Meghalaya,Furniture,Chairs,P1183,86.38,2,172.76,6
7816,3/31/2020,CS206,Maharashtra,Office Supplies,Binders,P9,61,3,182.99,6
7817,8/8/2021,CS188,Nagaland,Office Supplies,Paper,P128,3.42,3,10.27,6
7818,8/12/2023,CS134,Uttar Pradesh,Office Supplies,Fasteners,P300,2.88,1,2.88,6
7819,5/23/2020,CS176,Karnataka,Office Supplies,Binders,P214,34.31,3,102.93,6
7820,6/13/2020,CS115,Chhattisgarh,Office Supplies,Labels,P799,11.84,6,71.04,6
7821,1/8/2024,CS113,Karnataka,Office Supplies,Art,P1186,2.67,2,5.34,6
7822,5/15/2021,CS145,Assam,Office Supplies,Fasteners,P123,3.77,3,11.3,6
7823,5/5/2021,CS133,Karnataka,Furniture,Tables,P281,217.85,4,871.4,6
7824,11/27/2020,CS175,Tamil Nadu,Technology,Phones,P447,74.24,2,148.48,6
7825,10/26/2022,CS146,Arunachal Pradesh,Furniture,Bookcases,P854,400.78,1,400.78,6
7826,1/9/2020,CS127,Rajasthan,Office Supplies,Storage,P133,6.98,12,83.76,6
7827,7/13/2021,CS112,Bihar,Office Supplies,Paper,P444,4.54,1,4.54,6
7828,9/20/2023,CS133,Tripura,Office Supplies,Art,P582,3.98,4,15.92,6
7829,1/10/2023,CS159,Sikkim,Technology,Phones,P419,67.99,8,543.92,6
7830,11/10/2021,CS133,Rajasthan,Furniture,Furnishings,P1402,105.29,5,526.45,6
7831,3/8/2020,CS186,Sikkim,Technology,Accessories,P1417,47.99,9,431.93,6
7832,11/15/2023,CS158,West Bengal,Technology,Phones,P464,79.99,3,239.97,6
7833,9/16/2021,CS155,Kerala,Technology,Phones,P905,119.4,3,358.2,6
7834,2/24/2021,CS110,Assam,Technology,Phones,P981,38.99,14,545.92,6
7835,9/17/2022,CS190,Madhya Pradesh,Office Supplies,Labels,P913,2.31,6,13.87,6
7836,1/31/2022,CS235,Bihar,Furniture,Chairs,P1496,91.18,3,273.55,6
7837,2/20/2021,CS132,Manipur,Office Supplies,Storage,P510,90.98,3,272.94,6
7838,12/21/2023,CS164,Uttarakhand,Office Supplies,Binders,P414,51.19,2,102.37,6
7839,8/31/2020,CS135,Odisha,Office Supplies,Supplies,P1745,5.68,5,28.4,6
7840,3/8/2022,CS116,Odisha,Office Supplies,Storage,P169,178.47,4,713.88,6
7841,3/10/2023,CS160,West Bengal,Office Supplies,Paper,P1227,22.84,3,68.52,6
7842,2/15/2020,CS123,Punjab,Furniture,Chairs,P479,63.88,3,191.65,6
7843,7/15/2020,CS203,Karnataka,Office Supplies,Paper,P1090,6.69,3,20.07,6
7844,4/24/2023,CS159,Chhattisgarh,Office Supplies,Paper,P1258,6.48,3,19.44,6
7845,9/7/2023,CS214,Andhra Pradesh,Furniture,Furnishings,P1307,42.1,3,126.3,6
7846,8/11/2023,CS160,Assam,Technology,Accessories,P1045,257.49,5,1287.45,6
7847,2/9/2022,CS136,Arunachal Pradesh,Office Supplies,Storage,P1381,647.89,2,1295.78,6
7849,11/30/2020,CS150,Gujarat,Office Supplies,Binders,P873,5.77,2,11.54,6
7850,6/28/2022,CS107,Chhattisgarh,Office Supplies,Binders,P716,34.73,9,312.55,6
7851,11/22/2020,CS233,Madhya Pradesh,Office Supplies,Paper,P1587,5.18,1,5.18,6
7852,10/21/2023,CS220,Punjab,Office Supplies,Binders,P58,179.18,5,895.92,6
7853,6/17/2023,CS195,Rajasthan,Office Supplies,Storage,P995,43.57,3,130.71,6
7854,12/16/2023,CS131,Mizoram,Office Supplies,Art,P1759,5.84,2,11.68,6
